RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,Label_Classification
80,81,75,83,89,84,-10,E1
78,81,75,83,89,83,-10,E1
73,84,75,83,89,83,-10,E1
73,84,75,84,89,83,-10,E1
78,84,75,84,89,90,-10,E1
77,82,74,84,91,87,-10,E1
78,82,77,82,91,87,-10,E1
78,82,74,82,91,87,-10,E1
74,79,77,84,91,87,-10,E1
79,80,78,81,91,92,-10,E1
79,81,80,81,91,87,-10,E1
80,80,80,81,91,85,-10,E1
75,80,74,82,91,85,-10,E1
83,88,74,83,91,85,-10,E1
83,81,80,83,91,85,-10,E1
74,81,74,81,91,85,-10,E1
81,81,74,81,91,88,-10,E1
74,80,78,81,91,88,-10,E1
74,80,80,82,91,88,-10,E1
76,79,80,82,91,88,-10,E1
76,79,80,82,91,80,-10,E1
83,81,78,82,91,80,-10,E1
83,81,78,81,91,81,-10,E1
83,88,74,81,91,81,-10,E1
80,88,74,81,91,80,-10,E1
80,80,81,81,91,80,-10,E1
77,80,81,81,91,80,-10,E1
76,80,78,81,91,80,-10,E1
78,81,78,82,91,91,-10,E1
79,80,78,84,91,80,-10,E1
74,79,74,84,91,80,-10,E1
79,79,79,84,91,80,-10,E1
79,88,77,84,91,81,-10,E1
79,88,77,80,91,80,-10,E1
75,80,77,90,91,80,-10,E1
79,80,77,90,92,80,-10,E1
79,82,73,82,92,90,-10,E1
79,89,74,82,92,90,-10,E1
78,89,78,80,92,90,-10,E1
78,81,78,80,92,90,-10,E1
77,81,78,80,92,89,-10,E1
75,80,78,80,92,89,-10,E1
78,79,78,80,92,89,-10,E1
78,79,78,82,92,88,-10,E1
75,81,80,82,92,80,-10,E1
75,81,80,81,92,81,-10,E1
80,80,80,81,92,81,-10,E1
80,80,74,81,92,81,-10,E1
81,80,80,81,92,90,-10,E1
79,79,74,81,92,90,-10,E1
79,80,80,83,92,90,-10,E1
79,86,80,82,92,90,-10,E1
79,86,73,82,92,90,-10,E1
79,85,73,82,92,90,-10,E1
80,81,79,83,92,90,-10,E1
79,81,79,83,92,80,-10,E1
79,81,74,81,92,80,-10,E1
82,80,79,81,92,80,-10,E1
78,81,78,81,92,80,-10,E1
78,80,78,81,86,80,-10,E1
77,80,73,82,86,81,-10,E1
78,86,73,81,86,81,-10,E1
79,81,74,81,86,82,-10,E1
79,80,74,81,86,88,-10,E1
75,86,73,87,86,88,-10,E1
77,80,73,87,86,88,-10,E1
76,80,79,81,86,88,-10,E1
76,81,77,81,86,88,-10,E1
76,80,81,83,86,88,-10,E1
79,82,73,80,86,80,-10,E1
79,82,73,80,86,80,-10,E1
76,82,74,81,90,80,-10,E1
79,80,74,81,90,85,-10,E1
79,84,81,80,90,85,-10,E1
76,79,78,80,90,85,-10,E1
76,81,78,80,90,85,-10,E1
76,81,73,80,90,85,-10,E1
76,82,73,81,90,86,-10,E1
76,82,78,81,90,86,-10,E1
76,82,78,81,91,86,-10,E1
74,82,78,81,91,86,-10,E1
77,79,73,83,91,86,-10,E1
80,81,73,83,91,86,-10,E1
77,80,73,81,91,86,-10,E1
77,81,73,83,91,86,-10,E1
77,88,73,82,91,86,-10,E1
74,88,73,82,91,86,-10,E1
74,88,73,81,91,86,-10,E1
74,79,73,83,91,79,-10,E1
76,88,78,82,91,91,-10,E1
76,88,77,82,91,91,-10,E1
75,80,74,83,91,91,-10,E1
75,80,74,83,91,89,-10,E1
75,78,74,80,91,89,-10,E1
76,78,73,80,91,89,-10,E1
78,78,77,80,91,89,-10,E1
78,78,77,84,91,79,-10,E1
75,78,74,84,91,79,-10,E1
75,80,78,84,91,79,-10,E1
77,79,78,83,91,81,-10,E1
77,82,78,83,91,86,-10,E1
77,78,78,83,91,80,-10,E1
82,78,77,83,91,80,-10,E1
82,84,74,83,90,79,-10,E1
82,84,78,83,90,79,-10,E1
82,84,78,82,90,79,-10,E1
79,86,78,82,90,88,-10,E1
79,86,78,82,90,91,-10,E1
79,86,74,82,90,91,-10,E1
76,79,78,83,90,91,-10,E1
76,79,78,81,90,91,-10,E1
76,79,80,82,90,91,-10,E1
81,79,79,82,90,88,-10,E1
74,79,74,82,90,84,-10,E1
76,89,74,81,91,84,-10,E1
77,83,77,81,89,84,-10,E1
77,80,77,81,89,84,-10,E1
77,82,74,81,89,84,-10,E1
77,82,73,81,89,84,-10,E1
75,84,79,81,89,84,-10,E1
80,81,74,82,89,88,-10,E1
82,80,74,82,89,88,-10,E1
82,82,75,83,89,88,-10,E1
71,80,75,82,92,88,-10,E1
79,82,75,82,92,88,-10,E1
79,82,74,83,92,88,-10,E1
78,79,81,82,91,88,-10,E1
77,81,81,83,91,88,-10,E1
77,81,81,83,91,88,-10,E1
78,81,77,83,90,88,-10,E1
80,81,80,83,90,80,-10,E1
81,82,73,83,90,80,-10,E1
77,82,78,83,90,80,-10,E1
82,81,78,88,90,85,-10,E1
79,80,80,88,90,85,-10,E1
79,80,77,81,90,85,-10,E1
74,88,78,81,90,85,-10,E1
79,89,78,83,90,85,-10,E1
79,89,80,82,90,85,-10,E1
74,89,77,82,91,85,-10,E1
74,89,74,82,91,85,-10,E1
78,89,74,81,91,80,-10,E1
78,89,81,83,91,79,-10,E1
76,79,81,80,90,79,-10,E1
76,79,77,82,90,79,-10,E1
76,79,74,82,93,79,-10,E1
76,79,77,82,93,79,-10,E1
79,79,77,83,93,79,-10,E1
79,78,77,83,91,89,-10,E1
79,80,81,82,92,89,-10,E1
76,80,81,82,92,84,-10,E1
76,78,82,82,92,84,-10,E1
76,80,82,82,90,84,-10,E1
76,80,78,80,200,86,-10,E2
76,80,79,80,91,80,-10,E2
82,78,82,83,83,91,-10,E2
80,78,88,83,83,91,-10,E2
71,78,84,83,86,91,-10,E2
71,81,84,86,81,83,-10,E2
76,76,84,81,83,83,-10,E2
76,81,84,81,83,78,-10,E2
76,81,90,81,82,78,-10,E2
69,81,90,90,82,86,-10,E2
69,81,85,90,82,88,-10,E2
71,76,85,87,82,79,-10,E2
76,77,85,87,82,79,-10,E2
78,91,85,87,82,79,-10,E2
78,91,85,86,82,79,-10,E2
68,92,85,86,81,79,-10,E2
70,92,85,85,86,81,-10,E2
70,92,85,87,86,85,-10,E2
70,77,90,87,82,85,-10,E2
70,77,90,87,87,85,-10,E2
70,77,85,87,81,85,-10,E2
70,81,85,81,87,80,-10,E2
75,81,87,81,87,86,-10,E2
67,81,87,82,87,79,-10,E2
67,75,87,82,81,84,-10,E2
71,75,87,81,81,84,-10,E2
71,86,87,81,81,81,-10,E2
71,76,87,84,81,81,-10,E2
68,82,88,84,82,83,-10,E2
71,82,88,88,80,83,-10,E2
75,76,85,84,80,83,-10,E2
70,76,86,80,81,80,-10,E2
72,77,86,80,80,86,-10,E2
74,76,86,87,80,86,-10,E2
71,76,86,87,86,85,-10,E2
75,76,86,88,83,85,-10,E2
75,76,84,88,86,85,-10,E2
74,77,84,83,82,85,-10,E2
74,76,84,83,86,85,-10,E2
73,77,84,83,82,87,-10,E2
74,79,85,84,86,87,-10,E2
71,79,85,87,86,87,-10,E2
74,80,85,87,82,87,-10,E2
70,75,85,83,82,85,-10,E2
71,75,85,86,85,86,-10,E2
79,75,85,82,82,85,-10,E2
79,75,85,88,82,85,-10,E2
85,76,86,87,82,85,-10,E2
85,81,87,83,86,88,-10,E2
76,81,87,83,86,88,-10,E2
72,75,87,83,87,88,-10,E2
71,76,87,84,81,80,-10,E2
71,81,86,84,85,80,-10,E2
67,75,88,84,81,85,-10,E2
67,75,88,84,81,85,-10,E2
67,75,88,84,83,85,-10,E2
76,74,88,83,82,85,-10,E2
76,74,88,83,86,81,-10,E2
76,81,88,83,86,83,-10,E2
68,81,88,84,82,84,-10,E2
68,82,88,84,82,82,-10,E2
74,81,88,84,82,82,-10,E2
70,75,88,87,82,81,-10,E2
71,75,88,83,82,80,-10,E2
71,75,88,83,82,80,-10,E2
75,88,88,84,82,80,-10,E2
74,83,88,84,82,81,-10,E2
70,83,88,86,81,81,-10,E2
70,83,88,86,81,81,-10,E2
70,75,88,86,82,83,-10,E2
69,75,88,86,81,83,-10,E2
69,75,88,85,81,90,-10,E2
75,75,88,85,82,83,-10,E2
75,75,88,85,86,84,-10,E2
75,75,88,87,86,84,-10,E2
68,75,88,83,85,80,-10,E2
70,75,85,83,85,80,-10,E2
70,75,85,85,82,83,-10,E2
81,75,85,86,82,81,-10,E2
81,76,85,81,82,81,-10,E2
81,76,85,81,86,81,-10,E2
75,76,85,82,83,81,-10,E2
75,76,85,85,81,82,-10,E2
70,89,85,85,81,90,-10,E2
70,89,85,85,81,90,-10,E2
71,89,85,83,82,83,-10,E2
72,82,85,84,82,81,-10,E2
77,82,85,84,85,82,-10,E2
74,82,79,84,92,82,-10,E2
72,78,79,84,82,82,-10,E2
69,78,79,84,82,91,-10,E2
68,75,88,84,86,91,-10,E2
68,75,85,85,88,91,-10,E2
68,75,85,85,88,91,-10,E2
68,75,85,86,83,91,-10,E2
66,75,82,86,88,85,-10,E2
67,75,82,85,88,85,-10,E2
73,75,82,86,83,85,-10,E2
73,75,85,86,87,89,-10,E2
71,75,85,86,87,89,-10,E2
73,75,82,84,87,89,-10,E2
73,75,82,85,87,84,-10,E2
73,75,82,85,82,84,-10,E2
73,79,82,85,88,88,-10,E2
70,79,82,84,82,88,-10,E2
78,78,82,84,82,87,-10,E2
78,78,83,84,82,87,-10,E2
71,75,83,85,82,84,-10,E2
72,75,83,84,83,84,-10,E2
71,78,83,84,87,84,-10,E2
71,78,91,84,87,84,-10,E2
77,78,91,85,87,84,-10,E2
72,78,85,85,86,88,-10,E2
72,78,85,83,83,88,-10,E2
67,75,85,84,82,86,-10,E2
72,75,85,86,81,86,-10,E2
75,75,83,86,83,88,-10,E2
72,75,83,87,88,88,-10,E2
72,78,83,91,82,88,-10,E2
71,78,83,91,82,91,-10,E2
77,78,91,91,82,91,-10,E2
75,78,91,91,82,88,-10,E2
75,78,91,91,82,90,-10,E2
72,78,91,84,83,90,-10,E2
72,75,91,84,83,90,-10,E2
71,77,83,84,83,90,-10,E2
67,75,84,84,81,88,-10,E2
72,75,84,84,83,88,-10,E2
72,75,84,84,86,90,-10,E2
70,75,84,85,86,90,-10,E2
77,75,84,85,83,89,-10,E2
70,75,84,86,83,89,-10,E2
74,78,90,86,82,89,-10,E2
73,75,90,86,87,89,-10,E2
75,75,84,85,87,88,-10,E2
72,75,84,86,87,90,-10,E2
72,75,84,86,87,92,-10,E2
72,75,84,86,88,90,-10,E2
74,77,84,87,89,90,-10,E2
74,77,84,84,89,90,-10,E2
74,76,84,84,81,87,-10,E2
74,76,84,84,87,88,-10,E2
69,75,84,86,87,88,-10,E2
70,75,84,85,82,88,-10,E2
72,79,84,85,81,88,-10,E2
66,78,84,85,83,91,-10,E2
66,78,84,85,82,91,-10,E2
71,75,84,87,83,91,-10,E2
71,75,84,87,81,90,-10,E2
67,75,84,86,81,90,-10,E2
77,75,84,86,88,91,-10,E2
77,75,89,84,87,91,-10,E2
71,75,85,87,83,88,-10,E2
71,75,85,85,83,88,-10,E2
71,79,85,84,83,88,-10,E2
74,79,85,84,82,85,-10,E2
74,78,85,86,82,87,-10,E2
72,78,85,86,83,86,-10,E2
72,78,85,86,87,84,-10,E2
69,77,85,87,83,84,-10,E2
69,77,85,87,83,84,-10,E2
76,75,85,87,82,86,-10,E2
76,79,86,88,83,86,-10,E2
73,79,86,84,82,84,-10,E2
73,78,86,84,83,84,-10,E2
73,77,86,85,82,89,-10,E2
73,78,85,84,82,89,-10,E2
73,78,85,84,82,89,-10,E2
70,75,85,84,81,86,-10,E2
70,75,85,85,81,86,-10,E2
70,75,84,85,82,86,-10,E2
72,75,84,84,86,86,-10,E2
70,78,84,84,82,86,-10,E2
70,78,82,84,82,91,-10,E2
70,75,82,84,87,91,-10,E2
72,75,82,86,87,88,-10,E2
72,78,82,86,81,88,-10,E2
71,78,82,86,82,88,-10,E2
71,78,82,84,87,88,-10,E2
76,75,82,84,87,90,-10,E2
70,78,82,84,87,90,-10,E2
74,78,85,85,87,91,-10,E2
74,78,85,85,88,91,-10,E2
70,78,85,85,82,91,-10,E2
74,78,85,84,82,91,-10,E2
68,78,84,84,82,91,-10,E2
67,75,93,84,82,91,-10,E2
75,78,83,84,83,91,-10,E2
72,75,83,84,83,92,-10,E2
72,75,83,84,83,92,-10,E2
72,75,83,84,82,92,-10,E2
74,74,83,84,87,92,-10,E2
74,78,83,83,87,92,-10,E2
73,78,83,86,82,87,-10,E2
69,78,83,86,82,87,-10,E2
72,78,83,85,81,87,-10,E2
71,78,83,85,81,87,-10,E2
70,78,83,84,82,87,-10,E2
70,78,83,86,88,85,-10,E2
71,74,83,86,83,85,-10,E2
68,74,83,85,82,85,-10,E2
69,78,83,84,82,85,-10,E2
69,78,83,84,88,85,-10,E2
71,78,85,84,87,85,-10,E2
75,78,85,85,87,85,-10,E2
75,78,85,85,82,85,-10,E2
75,78,85,85,82,85,-10,E2
69,78,85,85,82,85,-10,E2
71,75,86,85,82,85,-10,E2
70,75,86,85,88,85,-10,E2
74,75,86,85,88,85,-10,E2
74,75,86,85,81,92,-10,E2
68,75,86,85,81,92,-10,E2
68,75,85,84,83,92,-10,E2
74,77,85,84,83,91,-10,E2
71,77,85,86,82,85,-10,E2
71,77,85,87,82,85,-10,E2
72,75,85,87,82,85,-10,E2
72,75,85,85,82,85,-10,E2
68,75,85,85,89,85,-10,E2
68,75,85,85,82,89,-10,E2
71,75,83,85,87,89,-10,E2
71,75,83,85,87,89,-10,E2
71,78,83,84,82,89,-10,E2
71,75,83,84,81,89,-10,E2
71,74,83,84,83,89,-10,E2
72,74,83,84,81,89,-10,E2
72,74,83,84,81,85,-10,E2
67,74,90,85,83,89,-10,E2
77,78,90,85,83,89,-10,E2
71,78,90,85,82,84,-10,E2
67,78,84,85,82,84,-10,E2
69,78,84,86,82,84,-10,E2
69,78,84,86,83,90,-10,E2
70,78,84,86,81,87,-10,E2
72,75,84,86,82,87,-10,E2
72,78,84,86,82,87,-10,E2
72,78,84,85,82,87,-10,E2
73,78,85,85,82,87,-10,E2
66,75,85,85,82,87,-10,E2
69,75,85,85,82,86,-10,E2
72,75,85,83,82,86,-10,E2
73,74,86,83,82,86,-10,E2
73,75,85,83,88,86,-10,E2
73,79,85,85,82,86,-10,E2
73,79,85,85,82,86,-10,E2
73,75,85,84,87,86,-10,E2
74,78,83,84,82,86,-10,E2
74,78,83,85,82,86,-10,E2
74,78,83,85,82,86,-10,E2
74,78,83,85,82,86,-10,E2
74,78,89,85,88,86,-10,E2
74,78,89,85,88,88,-10,E2
71,78,89,84,88,88,-10,E2
71,78,89,86,88,87,-10,E2
71,78,86,86,83,87,-10,E2
71,79,85,85,81,87,-10,E2
70,75,85,85,81,87,-10,E2
71,78,85,85,89,84,-10,E2
71,74,88,87,89,84,-10,E2
71,74,88,87,86,84,-10,E2
71,74,88,83,89,88,-10,E2
76,74,88,83,82,88,-10,E2
76,74,88,83,83,87,-10,E2
76,74,88,84,82,88,-10,E2
70,78,88,84,82,88,-10,E2
78,74,92,85,87,88,-10,E2
78,74,85,85,82,89,-10,E2
78,74,85,85,82,87,-10,E2
69,78,85,85,88,87,-10,E2
75,78,85,84,88,87,-10,E2
71,78,85,84,88,87,-10,E2
71,75,85,85,88,87,-10,E2
71,75,85,85,88,87,-10,E2
77,75,85,84,91,89,-10,E2
77,74,83,84,91,89,-10,E2
70,78,86,83,83,89,-10,E2
72,75,86,83,81,88,-10,E2
68,75,87,86,83,88,-10,E2
75,88,87,84,86,88,-10,E2
75,88,79,84,86,88,-10,E2
70,88,85,84,81,85,-10,E2
70,88,82,84,81,85,-10,E2
70,75,82,84,81,91,-10,E2
75,75,82,84,81,85,-10,E2
73,79,81,85,89,93,-10,E2
71,74,81,85,84,84,-10,E2
71,75,89,85,84,84,-10,E2
73,79,89,85,82,90,-10,E2
73,75,90,85,85,88,-10,E2
70,75,85,85,82,91,-10,E2
74,79,84,85,87,91,-10,E2
74,90,84,85,83,89,-10,E2
73,90,84,85,83,89,-10,E2
73,90,84,88,81,89,-10,E2
73,77,84,88,81,88,-10,E2
73,77,84,88,81,87,-10,E2
78,77,85,84,81,89,-10,E2
69,78,85,84,86,89,-10,E2
76,78,85,84,86,89,-10,E2
74,79,85,84,81,89,-10,E2
74,75,85,86,81,89,-10,E2
74,75,84,86,83,89,-10,E2
74,78,84,85,83,89,-10,E2
73,78,84,88,81,89,-10,E2
72,78,84,88,86,90,-10,E2
72,79,84,87,81,92,-10,E2
76,79,83,87,83,92,-10,E2
71,79,83,88,85,92,-10,E2
75,79,87,84,82,87,-10,E2
75,79,87,87,82,88,-10,E2
75,91,88,85,86,90,-10,E2
72,74,88,85,86,88,-10,E2
72,74,92,84,82,88,-10,E2
69,74,92,85,83,88,-10,E2
71,78,92,89,80,87,-10,E2
71,78,92,89,80,90,-10,E2
71,75,92,89,84,90,-10,E2
72,75,86,86,84,89,-10,E2
71,75,86,86,84,89,-10,E2
71,78,86,86,84,89,-10,E2
71,78,86,86,80,88,-10,E2
68,78,86,86,80,88,-10,E2
75,77,84,87,84,90,-10,E2
68,75,84,88,81,87,-10,E2
68,75,84,84,84,89,-10,E2
74,78,84,87,84,89,-10,E2
75,78,84,84,84,89,-10,E2
72,78,89,90,83,89,-10,E2
70,78,84,90,85,88,-10,E2
73,78,88,87,85,88,-10,E2
73,78,89,85,83,88,-10,E2
67,78,89,87,82,88,-10,E2
75,75,84,87,82,88,-10,E2
75,79,84,87,81,90,-10,E2
66,79,84,85,85,91,-10,E2
72,79,84,85,82,91,-10,E2
72,75,83,85,81,91,-10,E2
70,75,83,89,81,91,-10,E2
75,75,85,87,84,89,-10,E2
67,74,85,84,85,89,-10,E2
72,75,87,85,85,90,-10,E2
73,75,87,85,85,90,-10,E2
71,78,88,85,85,88,-10,E2
75,77,88,87,85,88,-10,E2
71,77,85,84,85,89,-10,E2
71,77,85,88,80,89,-10,E2
72,74,84,85,80,89,-10,E2
70,74,89,85,85,87,-10,E2
74,77,89,87,85,88,-10,E2
74,74,84,87,85,86,-10,E2
77,75,84,87,85,86,-10,E2
71,75,84,84,81,86,-10,E2
66,74,87,84,85,86,-10,E2
66,74,87,85,85,86,-10,E2
71,74,91,85,82,86,-10,E2
70,77,91,85,85,86,-10,E2
66,77,91,85,85,86,-10,E2
76,75,84,85,83,89,-10,E2
76,77,84,83,85,87,-10,E2
70,77,92,83,82,91,-10,E2
70,76,92,83,82,91,-10,E2
86,87,86,85,83,91,-10,E2
86,87,86,83,83,91,-10,E2
71,76,86,86,84,88,-10,E2
71,76,86,86,82,86,-10,E2
75,78,86,86,83,86,-10,E2
75,78,87,86,83,91,-10,E2
78,78,87,86,83,91,-10,E2
68,78,87,86,83,91,-10,E2
68,76,84,86,83,88,-10,E2
76,75,85,88,83,88,-10,E2
73,200,80,80,81,85,-10,E3
73,200,81,80,81,85,-10,E3
73,200,77,80,81,82,-10,E3
79,200,77,80,81,82,-10,E3
79,77,77,80,81,82,-10,E3
75,75,77,80,81,82,-10,E3
81,75,81,80,81,84,-10,E3
71,75,81,77,89,84,-10,E3
71,76,81,77,89,84,-10,E3
71,76,81,77,87,86,-10,E3
69,76,80,77,88,83,-10,E3
70,76,80,77,88,82,-10,E3
76,77,81,77,80,82,-10,E3
75,75,81,78,80,82,-10,E3
69,75,80,89,88,85,-10,E3
69,76,80,89,88,85,-10,E3
69,76,83,89,88,84,-10,E3
70,76,81,89,88,84,-10,E3
69,74,81,89,87,83,-10,E3
69,76,78,89,89,83,-10,E3
72,76,80,88,86,83,-10,E3
69,77,84,88,86,85,-10,E3
69,76,79,88,88,85,-10,E3
69,76,80,78,86,85,-10,E3
69,75,78,81,87,86,-10,E3
73,77,77,81,81,86,-10,E3
73,77,81,81,81,81,-10,E3
73,76,81,79,89,81,-10,E3
77,76,80,81,87,81,-10,E3
73,75,79,81,89,89,-10,E3
73,75,83,81,87,82,-10,E3
79,76,80,81,87,87,-10,E3
71,76,78,87,82,88,-10,E3
72,76,77,78,86,88,-10,E3
72,76,78,78,85,89,-10,E3
71,75,78,83,85,81,-10,E3
71,75,79,83,81,81,-10,E3
71,76,79,82,81,81,-10,E3
69,75,79,77,83,84,-10,E3
83,76,79,77,86,84,-10,E3
83,76,79,91,80,82,-10,E3
74,75,79,82,80,85,-10,E3
74,75,81,82,89,85,-10,E3
69,75,81,82,87,86,-10,E3
78,76,78,82,87,86,-10,E3
78,76,78,82,87,85,-10,E3
72,76,78,82,81,85,-10,E3
73,75,81,90,81,87,-10,E3
73,75,81,78,85,87,-10,E3
75,75,80,87,85,87,-10,E3
77,77,82,82,85,86,-10,E3
81,76,80,78,81,83,-10,E3
75,76,80,78,81,80,-10,E3
74,74,81,89,89,80,-10,E3
70,76,79,87,89,81,-10,E3
70,75,77,87,85,84,-10,E3
70,75,78,83,85,87,-10,E3
71,75,78,78,90,87,-10,E3
69,76,78,90,86,87,-10,E3
76,76,80,83,81,86,-10,E3
76,76,81,83,80,85,-10,E3
79,77,78,84,81,85,-10,E3
79,77,83,88,88,86,-10,E3
79,76,76,82,88,86,-10,E3
73,74,84,82,89,82,-10,E3
71,74,82,78,87,85,-10,E3
71,76,79,82,82,85,-10,E3
70,76,79,88,82,83,-10,E3
71,77,79,82,81,87,-10,E3
71,77,79,83,85,86,-10,E3
71,77,78,87,80,85,-10,E3
76,76,82,78,85,85,-10,E3
78,76,78,78,85,84,-10,E3
78,75,78,87,87,84,-10,E3
79,77,78,77,87,85,-10,E3
76,76,83,82,88,86,-10,E3
69,76,83,89,88,85,-10,E3
74,74,79,89,88,83,-10,E3
70,74,82,82,88,86,-10,E3
70,74,78,78,88,86,-10,E3
70,76,78,87,89,82,-10,E3
78,74,79,87,89,80,-10,E3
75,74,82,78,88,82,-10,E3
75,74,79,82,88,86,-10,E3
77,74,81,88,89,86,-10,E3
78,77,81,83,88,86,-10,E3
71,74,79,83,88,82,-10,E3
75,77,78,83,82,84,-10,E3
69,77,77,83,87,83,-10,E3
82,77,79,87,81,83,-10,E3
71,75,78,83,81,83,-10,E3
73,75,77,82,81,83,-10,E3
71,86,81,84,80,87,-10,E3
77,79,83,83,88,90,-10,E3
77,77,79,80,88,82,-10,E3
70,77,79,84,89,80,-10,E3
70,74,78,84,89,80,-10,E3
70,75,78,84,83,86,-10,E3
70,77,81,79,82,86,-10,E3
81,74,79,78,82,86,-10,E3
78,75,80,78,86,89,-10,E3
69,77,81,89,86,89,-10,E3
69,76,81,84,81,89,-10,E3
71,76,79,89,81,85,-10,E3
77,74,79,78,81,84,-10,E3
77,77,79,83,81,84,-10,E3
77,77,80,88,87,81,-10,E3
70,77,79,89,87,87,-10,E3
82,76,78,82,87,86,-10,E3
71,76,80,88,87,82,-10,E3
79,76,79,82,81,85,-10,E3
74,77,79,88,85,81,-10,E3
72,74,79,88,85,86,-10,E3
70,76,81,82,88,83,-10,E3
70,74,79,87,81,81,-10,E3
70,74,81,87,81,88,-10,E3
70,74,80,77,81,87,-10,E3
70,77,82,78,89,87,-10,E3
76,74,79,88,88,80,-10,E3
76,74,78,88,81,83,-10,E3
76,75,78,88,81,84,-10,E3
82,77,77,88,81,84,-10,E3
70,77,84,88,81,88,-10,E3
69,77,79,88,90,82,-10,E3
70,77,78,80,80,83,-10,E3
70,77,80,80,86,83,-10,E3
74,77,80,79,83,84,-10,E3
82,76,80,90,83,84,-10,E3
74,76,78,81,82,84,-10,E3
74,76,80,82,81,92,-10,E3
79,76,78,83,81,92,-10,E3
72,77,79,83,82,92,-10,E3
72,74,81,82,81,87,-10,E3
72,76,80,78,81,87,-10,E3
76,77,79,78,88,91,-10,E3
76,77,79,77,88,91,-10,E3
76,75,79,78,85,84,-10,E3
72,74,79,82,81,84,-10,E3
72,76,79,82,81,84,-10,E3
72,77,81,77,80,81,-10,E3
70,74,80,77,80,81,-10,E3
76,74,79,83,89,89,-10,E3
81,77,78,83,89,86,-10,E3
69,77,78,89,90,87,-10,E3
72,77,78,86,89,87,-10,E3
69,76,80,78,89,86,-10,E3
81,75,79,78,86,82,-10,E3
75,77,79,78,86,86,-10,E3
75,77,79,90,89,82,-10,E3
75,76,81,78,90,80,-10,E3
75,75,81,89,82,83,-10,E3
80,75,78,83,87,81,-10,E3
70,76,78,88,81,85,-10,E3
70,74,80,88,81,85,-10,E3
77,76,80,89,90,80,-10,E3
77,76,79,90,90,85,-10,E3
77,77,79,84,81,83,-10,E3
77,74,81,91,81,81,-10,E3
70,76,78,91,84,81,-10,E3
72,76,81,91,82,81,-10,E3
69,76,79,91,88,86,-10,E3
75,76,79,78,88,85,-10,E3
75,76,80,88,90,85,-10,E3
81,76,79,87,90,84,-10,E3
77,77,80,78,92,86,-10,E3
70,77,81,87,92,80,-10,E3
80,77,81,83,85,87,-10,E3
82,75,81,77,85,87,-10,E3
77,75,79,79,79,84,-10,E3
73,75,82,89,79,84,-10,E3
71,75,83,78,87,81,-10,E3
71,76,84,86,81,83,-10,E3
79,75,79,88,89,83,-10,E3
69,75,79,77,83,83,-10,E3
71,75,79,77,83,82,-10,E3
71,75,79,77,82,86,-10,E3
70,74,79,77,83,84,-10,E3
68,77,83,83,87,85,-10,E3
68,77,83,81,87,81,-10,E3
72,77,83,77,87,81,-10,E3
69,77,80,77,88,85,-10,E3
77,77,81,77,80,84,-10,E3
75,76,79,77,91,86,-10,E3
80,74,79,77,91,86,-10,E3
71,74,78,88,91,86,-10,E3
77,77,81,87,84,84,-10,E3
72,76,82,83,81,87,-10,E3
73,76,80,77,87,86,-10,E3
71,76,81,77,81,87,-10,E3
71,76,82,77,86,85,-10,E3
79,76,79,83,81,82,-10,E3
73,76,79,77,81,85,-10,E3
75,75,79,83,85,85,-10,E3
75,77,81,82,85,86,-10,E3
69,77,81,82,81,86,-10,E3
72,75,79,90,80,87,-10,E3
75,76,81,90,88,80,-10,E3
75,76,79,82,87,81,-10,E3
72,76,80,82,87,89,-10,E3
72,75,79,82,80,81,-10,E3
72,75,81,78,80,81,-10,E3
75,75,80,82,84,81,-10,E3
75,76,80,82,84,83,-10,E3
75,76,80,77,86,80,-10,E3
75,76,82,84,86,85,-10,E3
75,76,81,82,86,83,-10,E3
74,77,81,78,90,86,-10,E3
72,77,81,78,90,85,-10,E3
78,75,79,78,85,84,-10,E3
78,77,79,91,84,86,-10,E3
69,75,78,89,91,86,-10,E3
69,76,77,89,80,86,-10,E3
68,76,77,84,82,83,-10,E3
71,76,81,77,89,83,-10,E3
70,76,80,90,88,83,-10,E3
70,76,81,83,81,83,-10,E3
70,76,80,84,81,81,-10,E3
74,74,81,78,81,85,-10,E3
74,77,81,78,81,85,-10,E3
74,77,81,83,88,81,-10,E3
74,77,80,83,80,81,-10,E3
76,77,79,84,80,81,-10,E3
71,77,80,84,81,81,-10,E3
77,77,80,84,85,83,-10,E3
70,77,80,83,85,85,-10,E3
75,76,80,83,81,84,-10,E3
81,76,80,82,81,83,-10,E3
73,74,78,88,81,83,-10,E3
79,74,80,78,81,82,-10,E3
76,74,80,83,81,86,-10,E3
74,74,81,83,81,81,-10,E3
74,77,82,83,81,84,-10,E3
72,76,80,78,86,84,-10,E3
79,76,80,82,86,84,-10,E3
73,77,80,83,86,85,-10,E3
70,77,79,83,80,85,-10,E3
70,77,79,77,89,86,-10,E3
71,77,81,83,89,90,-10,E3
69,77,81,83,89,88,-10,E3
73,76,81,83,81,86,-10,E3
74,77,80,83,81,85,-10,E3
75,75,80,89,89,84,-10,E3
71,74,81,77,89,84,-10,E3
77,74,81,77,81,82,-10,E3
69,77,81,77,81,82,-10,E3
69,77,81,82,81,84,-10,E3
81,77,79,82,89,82,-10,E3
71,76,79,77,89,85,-10,E3
76,74,80,78,82,86,-10,E3
81,77,79,83,87,88,-10,E3
